enrichment_type,subtype,retrieval_method,strategy,metric,mean,median,std,min,max,count
question_types,Summarization,bm25,lastturn,nDCG@3,0.1623392981953125,0.0,0.29081660619164695,0.0,1.0,192
question_types,Summarization,bm25,lastturn,nDCG@5,0.17595004289947916,0.0,0.29172370782694923,0.0,1.0,192
question_types,Summarization,bm25,lastturn,nDCG@10,0.22394988128124999,0.0,0.30774157774885535,0.0,1.0,192
question_types,Summarization,bm25,rewrite,R@1,0.09184027777552083,0.0,0.19851096056076897,0.0,1.0,192
question_types,Summarization,bm25,rewrite,R@3,0.1658854166640625,0.0,0.2723664904606014,0.0,1.0,192
question_types,Summarization,bm25,rewrite,R@5,0.21571180555364583,0.0,0.3035766284330335,0.0,1.0,192
question_types,Summarization,bm25,rewrite,R@10,0.3341145833307292,0.25,0.38154522276932784,0.0,1.0,192
question_types,Summarization,bm25,rewrite,nDCG@1,0.22916666666666666,0.0,0.4213955042826969,0.0,1.0,192
question_types,Summarization,bm25,rewrite,nDCG@3,0.19236388930677084,0.0,0.3020544294067836,0.0,1.0,192
question_types,Summarization,bm25,rewrite,nDCG@5,0.20839156581093748,0.0,0.299752236472679,0.0,1.0,192
question_types,Summarization,bm25,rewrite,nDCG@10,0.25709112855,0.12033364960000001,0.31367347479654417,0.0,1.0,192
question_types,Summarization,bm25,questions,R@1,0.06154513888802083,0.0,0.15417813877008663,0.0,1.0,192
question_types,Summarization,bm25,questions,R@3,0.126128472221875,0.0,0.2667297040234657,0.0,1.0,192
question_types,Summarization,bm25,questions,R@5,0.16796875,0.0,0.29917918572939806,0.0,1.0,192
question_types,Summarization,bm25,questions,R@10,0.23503224206302084,0.0,0.34780219612923113,0.0,1.0,192
question_types,Summarization,bm25,questions,nDCG@1,0.16666666666666666,0.0,0.3736523194714872,0.0,1.0,192
question_types,Summarization,bm25,questions,nDCG@3,0.14066246826041667,0.0,0.2796534314959723,0.0,1.0,192
question_types,Summarization,bm25,questions,nDCG@5,0.15503478166875,0.0,0.27924082267033234,0.0,1.0,192
question_types,Summarization,bm25,questions,nDCG@10,0.18399967905885417,0.0,0.29321448903751235,0.0,1.0,192
question_types,Summarization,bge,lastturn,R@1,0.1242187499984375,0.0,0.22289536033405277,0.0,1.0,192
question_types,Summarization,bge,lastturn,R@3,0.24131944444375,0.0,0.32574681873650757,0.0,1.0,192
question_types,Summarization,bge,lastturn,R@5,0.3161086309520833,0.225,0.3627398403393035,0.0,1.0,192
question_types,Summarization,bge,lastturn,R@10,0.4326884920640625,0.45,0.40287554914331086,0.0,1.0,192
question_types,Summarization,bge,lastturn,nDCG@1,0.3072916666666667,0.0,0.46257752522273143,0.0,1.0,192
question_types,Summarization,bge,lastturn,nDCG@3,0.27281278071927084,0.0,0.3503618044557398,0.0,1.0,192
question_types,Summarization,bge,lastturn,nDCG@5,0.2988449912234375,0.15957357725,0.3468700024054186,0.0,1.0,192
question_types,Summarization,bge,lastturn,nDCG@10,0.3468270174390625,0.2709885593,0.3470216289066453,0.0,1.0,192
question_types,Summarization,bge,rewrite,R@1,0.149218749996875,0.0,0.22185222365120183,0.0,1.0,192
question_types,Summarization,bge,rewrite,R@3,0.2796502976171875,0.2,0.32902465039006784,0.0,1.0,192
question_types,Summarization,bge,rewrite,R@5,0.35730406745989585,0.3333333333,0.3596302526544412,0.0,1.0,192
question_types,Summarization,bge,rewrite,R@10,0.5080977182541666,0.5,0.3961955987829651,0.0,1.0,192
question_types,Summarization,bge,rewrite,nDCG@1,0.3854166666666667,0.0,0.48796600316449107,0.0,1.0,192
question_types,Summarization,bge,rewrite,nDCG@3,0.32220012749791666,0.296081911,0.3511873643947683,0.0,1.0,192
question_types,Summarization,bge,rewrite,nDCG@5,0.3460707965661458,0.2800750168,0.3442373583821159,0.0,1.0,192
question_types,Summarization,bge,rewrite,nDCG@10,0.4106314982828125,0.39756540409999996,0.3414532382871648,0.0,1.0,192
question_types,Summarization,bge,questions,R@1,0.05503472222083333,0.0,0.14767186458480824,0.0,1.0,192
question_types,Summarization,bge,questions,R@3,0.14131944444270833,0.0,0.27153581647971553,0.0,1.0,192
question_types,Summarization,bge,questions,R@5,0.1833333333328125,0.0,0.3140912077652314,0.0,1.0,192
question_types,Summarization,bge,questions,R@10,0.26458333333333334,0.0,0.3700089617345428,0.0,1.0,192
question_types,Summarization,bge,questions,nDCG@1,0.14583333333333334,0.0,0.3538617669193156,0.0,1.0,192
question_types,Summarization,bge,questions,nDCG@3,0.1471592116234375,0.0,0.2769145368589602,0.0,1.0,192
question_types,Summarization,bge,questions,nDCG@5,0.16470706258854168,0.0,0.28730279402263503,0.0,1.0,192
question_types,Summarization,bge,questions,nDCG@10,0.19945450909947918,0.0,0.3030572180303211,0.0,1.0,192
question_types,Keyword,elser,lastturn,R@1,0.1726027397219178,0.0,0.25270710035728816,0.0,1.0,73
question_types,Keyword,elser,lastturn,R@3,0.34543378995342466,0.3333333333,0.36165834896365884,0.0,1.0,73
question_types,Keyword,elser,lastturn,R@5,0.43150684931643835,0.5,0.40479915805843386,0.0,1.0,73
question_types,Keyword,elser,lastturn,R@10,0.5449771689534246,0.6666666667,0.4358428485933155,0.0,1.0,73
question_types,Keyword,elser,lastturn,nDCG@1,0.410958904109589,0.0,0.49541274706484684,0.0,1.0,73
question_types,Keyword,elser,lastturn,nDCG@3,0.3762873754260274,0.3868528072,0.37462561941408157,0.0,1.0,73
question_types,Keyword,elser,lastturn,nDCG@5,0.40124719271643833,0.39038005,0.3740367746996077,0.0,1.0,73
question_types,Keyword,elser,lastturn,nDCG@10,0.45426218290684933,0.4838128832,0.38676122331494167,0.0,1.0,73
question_types,Keyword,elser,rewrite,R@1,0.15890410958767123,0.0,0.27036044458743524,0.0,1.0,73
question_types,Keyword,elser,rewrite,R@3,0.3148401826465753,0.3333333333,0.3548991515164835,0.0,1.0,73
question_types,Keyword,elser,rewrite,R@5,0.3945205479465753,0.3333333333,0.40101197985147796,0.0,1.0,73
question_types,Keyword,elser,rewrite,R@10,0.5463470319657534,0.6,0.415936829096533,0.0,1.0,73
question_types,Keyword,elser,rewrite,nDCG@1,0.3424657534246575,0.0,0.4778184825674966,0.0,1.0,73
question_types,Keyword,elser,rewrite,nDCG@3,0.33342786115616435,0.234639363,0.35946393808456184,0.0,1.0,73
question_types,Keyword,elser,rewrite,nDCG@5,0.35907593859863013,0.296081911,0.36418175861706065,0.0,1.0,73
question_types,Keyword,elser,rewrite,nDCG@10,0.42535752207671235,0.4118338404,0.3574527073506988,0.0,1.0,73
question_types,Keyword,elser,questions,R@1,0.05182648401780822,0.0,0.16739566595331085,0.0,1.0,73
question_types,Keyword,elser,questions,R@3,0.10593607305753425,0.0,0.22854494558477967,0.0,1.0,73
question_types,Keyword,elser,questions,R@5,0.1611872146109589,0.0,0.2978323798736945,0.0,1.0,73
question_types,Keyword,elser,questions,R@10,0.2059360730589041,0.0,0.3400409591234908,0.0,1.0,73
question_types,Keyword,elser,questions,nDCG@1,0.1095890410958904,0.0,0.3145386319505849,0.0,1.0,73
question_types,Keyword,elser,questions,nDCG@3,0.10851873283835616,0.0,0.2378119646736713,0.0,1.0,73
question_types,Keyword,elser,questions,nDCG@5,0.13232703937945206,0.0,0.2558162759951803,0.0,1.0,73
question_types,Keyword,elser,questions,nDCG@10,0.15201982947945206,0.0,0.26535191834931743,0.0,1.0,73
question_types,Keyword,bm25,lastturn,R@1,0.11050228310273973,0.0,0.23593959209948698,0.0,1.0,73
question_types,Keyword,bm25,lastturn,R@3,0.18105022830958903,0.0,0.29306957666058925,0.0,1.0,73
question_types,Keyword,bm25,lastturn,R@5,0.22420091324246574,0.0,0.33524959717829056,0.0,1.0,73
question_types,Keyword,bm25,lastturn,R@10,0.2913242009150685,0.0,0.3883439593731896,0.0,1.0,73
question_types,Keyword,bm25,lastturn,nDCG@1,0.2465753424657534,0.0,0.4340001893819421,0.0,1.0,73
question_types,Keyword,bm25,lastturn,nDCG@3,0.21080821253698628,0.0,0.32935262056856396,0.0,1.0,73
question_types,Keyword,bm25,lastturn,nDCG@5,0.22282280955753425,0.0,0.33263477012787457,0.0,1.0,73
question_types,Keyword,bm25,lastturn,nDCG@10,0.25092347879863014,0.0,0.3460148713167439,0.0,1.0,73
question_types,Keyword,bm25,rewrite,R@1,0.09589041095753424,0.0,0.2335115196257663,0.0,1.0,73
question_types,Keyword,bm25,rewrite,R@3,0.17146118721369863,0.0,0.3101358654395089,0.0,1.0,73
question_types,Keyword,bm25,rewrite,R@5,0.23698630136849314,0.0,0.3438979375876893,0.0,1.0,73
question_types,Keyword,bm25,rewrite,R@10,0.34566210045753426,0.0,0.4049751116176934,0.0,1.0,73
question_types,Keyword,bm25,rewrite,nDCG@1,0.1917808219178082,0.0,0.396426196247848,0.0,1.0,73
question_types,Keyword,bm25,rewrite,nDCG@3,0.18411923506712327,0.0,0.31539508901368407,0.0,1.0,73
question_types,Keyword,bm25,rewrite,nDCG@5,0.20793704167671231,0.0,0.30987878750487674,0.0,1.0,73
question_types,Keyword,bm25,rewrite,nDCG@10,0.25207575925479453,0.0,0.3219358570969465,0.0,1.0,73
question_types,Keyword,bm25,questions,R@1,0.042237442921917806,0.0,0.15285559108609675,0.0,1.0,73
question_types,Keyword,bm25,questions,R@3,0.10251141552328767,0.0,0.24885030753710372,0.0,1.0,73
question_types,Keyword,bm25,questions,R@5,0.15136986301369862,0.0,0.30527453522589854,0.0,1.0,73
question_types,Keyword,bm25,questions,R@10,0.17191780821780822,0.0,0.3198050707446678,0.0,1.0,73
question_types,Keyword,bm25,questions,nDCG@1,0.0958904109589041,0.0,0.29647857153426016,0.0,1.0,73
question_types,Keyword,bm25,questions,nDCG@3,0.10050677466438356,0.0,0.22603785425024756,0.0,1.0,73
question_types,Keyword,bm25,questions,nDCG@5,0.12163683851917809,0.0,0.2399424337225122,0.0,1.0,73
question_types,Keyword,bm25,questions,nDCG@10,0.13086906681095892,0.0,0.2478878985345673,0.0,1.0,73
question_types,Keyword,bge,lastturn,R@1,0.09109589040958904,0.0,0.2280669267650522,0.0,1.0,73
question_types,Keyword,bge,lastturn,R@3,0.17191780821780822,0.0,0.29859336784947743,0.0,1.0,73
question_types,Keyword,bge,lastturn,R@5,0.22557077625342464,0.0,0.3323490350668209,0.0,1.0,73
question_types,Keyword,bge,lastturn,R@10,0.3150684931506849,0.0,0.3833651796735376,0.0,1.0,73
question_types,Keyword,bge,lastturn,nDCG@1,0.1917808219178082,0.0,0.396426196247848,0.0,1.0,73
question_types,Keyword,bge,lastturn,nDCG@3,0.18146955830547945,0.0,0.3166489779276176,0.0,1.0,73
question_types,Keyword,bge,lastturn,nDCG@5,0.2009666572178082,0.0,0.3079721236610091,0.0,1.0,73
question_types,Keyword,bge,lastturn,nDCG@10,0.2429702404,0.0,0.3242167863596898,0.0,1.0,73
question_types,Keyword,bge,rewrite,R@1,0.1150684931479452,0.0,0.2214250350982123,0.0,1.0,73
question_types,Keyword,bge,rewrite,R@3,0.19817351597945204,0.0,0.3088904082176179,0.0,1.0,73
question_types,Keyword,bge,rewrite,R@5,0.28242009132328766,0.0,0.3471098752817429,0.0,1.0,73
question_types,Keyword,bge,rewrite,R@10,0.3954337899561644,0.3333333333,0.40216678057763033,0.0,1.0,73
question_types,Keyword,bge,rewrite,nDCG@1,0.273972602739726,0.0,0.44908159282778753,0.0,1.0,73
question_types,Keyword,bge,rewrite,nDCG@3,0.2211592088890411,0.0,0.3265090318349056,0.0,1.0,73
question_types,Keyword,bge,rewrite,nDCG@5,0.2549891091547945,0.0,0.3199657739103982,0.0,1.0,73
question_types,Keyword,bge,rewrite,nDCG@10,0.30302971531643835,0.1815417925,0.33370945025061677,0.0,1.0,73
question_types,Keyword,bge,questions,R@1,0.042237442921917806,0.0,0.1578228171177335,0.0,1.0,73
question_types,Keyword,bge,questions,R@3,0.06666666666575342,0.0,0.18400550179509362,0.0,1.0,73
question_types,Keyword,bge,questions,R@5,0.11506849314931507,0.0,0.2674924191766918,0.0,1.0,73
question_types,Keyword,bge,questions,R@10,0.17648401826438356,0.0,0.3338749721690613,0.0,1.0,73
question_types,Keyword,bge,questions,nDCG@1,0.0821917808219178,0.0,0.27655744116700276,0.0,1.0,73
question_types,Keyword,bge,questions,nDCG@3,0.07147875901643835,0.0,0.20040133994970266,0.0,1.0,73
question_types,Keyword,bge,questions,nDCG@5,0.09218328862465754,0.0,0.21564478276128388,0.0,1.0,73
question_types,Keyword,bge,questions,nDCG@10,0.11872472131232877,0.0,0.240802132793292,0.0,1.0,73
question_types,Non-Question,elser,lastturn,R@1,0.13647342994782607,0.0,0.265442585186463,0.0,1.0,69
question_types,Non-Question,elser,lastturn,R@3,0.28864734299130435,0.0,0.3560230214165892,0.0,1.0,69
question_types,Non-Question,elser,lastturn,R@5,0.38647342995217393,0.3333333333,0.4016843149913488,0.0,1.0,69
question_types,Non-Question,elser,lastturn,R@10,0.4661835748811594,0.5,0.43214364417996337,0.0,1.0,69
question_types,Non-Question,elser,lastturn,nDCG@1,0.2753623188405797,0.0,0.4499692136859278,0.0,1.0,69
question_types,Non-Question,elser,lastturn,nDCG@3,0.2946115378347826,0.0,0.3619554253732492,0.0,1.0,69
question_types,Non-Question,elser,lastturn,nDCG@5,0.3381296330188406,0.2640681226,0.36816558792880044,0.0,1.0,69
question_types,Non-Question,elser,lastturn,nDCG@10,0.3744292030188406,0.3333333333,0.3724212832633822,0.0,1.0,69
question_types,Non-Question,elser,rewrite,R@1,0.16183574878695653,0.0,0.26884984767859815,0.0,1.0,69
question_types,Non-Question,elser,rewrite,R@3,0.3345410627985507,0.3333333333,0.3616899201973861,0.0,1.0,69
question_types,Non-Question,elser,rewrite,R@5,0.4251207729478261,0.3333333333,0.39402837383259787,0.0,1.0,69
question_types,Non-Question,elser,rewrite,R@10,0.5483091787463769,0.6666666667,0.4192093488557156,0.0,1.0,69
question_types,Non-Question,elser,rewrite,nDCG@1,0.34782608695652173,0.0,0.479769765755401,0.0,1.0,69
question_types,Non-Question,elser,rewrite,nDCG@3,0.342801536957971,0.296081911,0.3593884907968741,0.0,1.0,69
question_types,Non-Question,elser,rewrite,nDCG@5,0.38325275146231885,0.296081911,0.36220997262150983,0.0,1.0,69
question_types,Non-Question,elser,rewrite,nDCG@10,0.43962599828550725,0.4632423659,0.369408476813233,0.0,1.0,69
question_types,Non-Question,elser,questions,R@1,0.0458937198057971,0.0,0.15820184935440582,0.0,1.0,69
question_types,Non-Question,elser,questions,R@3,0.1533816425115942,0.0,0.2948437565383318,0.0,1.0,69
question_types,Non-Question,elser,questions,R@5,0.21014492753478262,0.0,0.36565387522200454,0.0,1.0,69
question_types,Non-Question,elser,questions,R@10,0.2886473429942029,0.0,0.4103889112117025,0.0,1.0,69
question_types,Non-Question,elser,questions,nDCG@1,0.10144927536231885,0.0,0.30413462267999425,0.0,1.0,69
question_types,Non-Question,elser,questions,nDCG@3,0.14397539913043478,0.0,0.2813459841468312,0.0,1.0,69
question_types,Non-Question,elser,questions,nDCG@5,0.17126231009565218,0.0,0.30856070389264434,0.0,1.0,69
question_types,Non-Question,elser,questions,nDCG@10,0.20409376272028987,0.0,0.31481614327086427,0.0,1.0,69
question_types,Non-Question,bm25,lastturn,R@1,0.09782608695507246,0.0,0.22230435040891808,0.0,1.0,69
question_types,Non-Question,bm25,lastturn,R@3,0.16062801932173912,0.0,0.3174264751264324,0.0,1.0,69
question_types,Non-Question,bm25,lastturn,R@5,0.18961352656811595,0.0,0.35149193513845,0.0,1.0,69
question_types,Non-Question,bm25,lastturn,R@10,0.24879227052753622,0.0,0.3736338824419545,0.0,1.0,69
question_types,Non-Question,bm25,lastturn,nDCG@1,0.2028985507246377,0.0,0.40510384089716234,0.0,1.0,69
question_types,Non-Question,bm25,lastturn,nDCG@3,0.1722145108057971,0.0,0.3288734679017296,0.0,1.0,69
question_types,Non-Question,bm25,lastturn,nDCG@5,0.1826444845115942,0.0,0.3355918671013826,0.0,1.0,69
question_types,Non-Question,bm25,lastturn,nDCG@10,0.2079233283884058,0.0,0.3344469525600548,0.0,1.0,69
question_types,Non-Question,bm25,rewrite,R@1,0.1195652173884058,0.0,0.23065614919892755,0.0,1.0,69
question_types,Non-Question,bm25,rewrite,R@3,0.21739130434492754,0.0,0.3474984692514037,0.0,1.0,69
question_types,Non-Question,bm25,rewrite,R@5,0.2560386473405797,0.0,0.3666886247271661,0.0,1.0,69
question_types,Non-Question,bm25,rewrite,R@10,0.3164251207710145,0.0,0.40260074403659013,0.0,1.0,69
question_types,Non-Question,bm25,rewrite,nDCG@1,0.2608695652173913,0.0,0.4423258684646914,0.0,1.0,69
question_types,Non-Question,bm25,rewrite,nDCG@3,0.22823725162608696,0.0,0.35212454691946965,0.0,1.0,69
question_types,Non-Question,bm25,rewrite,nDCG@5,0.24256618320434783,0.0,0.3495886172935293,0.0,1.0,69
question_types,Non-Question,bm25,rewrite,nDCG@10,0.2683302661608696,0.0,0.35439489013733805,0.0,1.0,69
question_types,Non-Question,bm25,questions,R@1,0.04106280193188406,0.0,0.12832441113974208,0.0,0.5,69
question_types,Non-Question,bm25,questions,R@3,0.11835748792028986,0.0,0.263292763805391,0.0,1.0,69
question_types,Non-Question,bm25,questions,R@5,0.16304347825797103,0.0,0.2958159973536199,0.0,1.0,69
question_types,Non-Question,bm25,questions,R@10,0.2427536231869565,0.0,0.37040737003813773,0.0,1.0,69
question_types,Non-Question,bm25,questions,nDCG@1,0.10144927536231885,0.0,0.30413462267999425,0.0,1.0,69
question_types,Non-Question,bm25,questions,nDCG@3,0.11017906068985507,0.0,0.23312399588575025,0.0,1.0,69
question_types,Non-Question,bm25,questions,nDCG@5,0.12973921599565216,0.0,0.234341952194803,0.0,1.0,69
question_types,Non-Question,bm25,questions,nDCG@10,0.1633518752826087,0.0,0.25560803377893315,0.0,1.0,69
question_types,Non-Question,bge,lastturn,R@1,0.11473429951304348,0.0,0.24003908028214435,0.0,1.0,69
question_types,Non-Question,bge,lastturn,R@3,0.2318840579710145,0.0,0.3417651595319394,0.0,1.0,69
question_types,Non-Question,bge,lastturn,R@5,0.286231884057971,0.0,0.3686771587741642,0.0,1.0,69
question_types,Non-Question,bge,lastturn,R@10,0.3792270531391304,0.3333333333,0.4160623637155757,0.0,1.0,69
question_types,Non-Question,bge,lastturn,nDCG@1,0.2463768115942029,0.0,0.4340573661412156,0.0,1.0,69
question_types,Non-Question,bge,lastturn,nDCG@3,0.2384231281942029,0.0,0.34995315883053185,0.0,1.0,69
question_types,Non-Question,bge,lastturn,nDCG@5,0.2584976435521739,0.0,0.34324240927198996,0.0,1.0,69
question_types,Non-Question,bge,lastturn,nDCG@10,0.29959072694347827,0.2021073465,0.3540604433312513,0.0,1.0,69
question_types,Non-Question,bge,rewrite,R@1,0.1292270531347826,0.0,0.22302887128149637,0.0,1.0,69
question_types,Non-Question,bge,rewrite,R@3,0.28864734299275363,0.0,0.3473110145090662,0.0,1.0,69
question_types,Non-Question,bge,rewrite,R@5,0.3586956521753623,0.3333333333,0.3792795963699786,0.0,1.0,69
question_types,Non-Question,bge,rewrite,R@10,0.4867149758463768,0.5,0.41804262720058305,0.0,1.0,69
question_types,Non-Question,bge,rewrite,nDCG@1,0.3188405797101449,0.0,0.469441270623243,0.0,1.0,69
question_types,Non-Question,bge,rewrite,nDCG@3,0.2962377368130435,0.0,0.3489555550061989,0.0,1.0,69
question_types,Non-Question,bge,rewrite,nDCG@5,0.3221004093217391,0.234639363,0.34553221523106925,0.0,1.0,69
question_types,Non-Question,bge,rewrite,nDCG@10,0.3762771169594203,0.3333333333,0.34954751592945915,0.0,1.0,69
question_types,Non-Question,bge,questions,R@1,0.045893719804347824,0.0,0.1233851837526745,0.0,0.5,69
question_types,Non-Question,bge,questions,R@3,0.12801932367246377,0.0,0.27437529689165324,0.0,1.0,69
question_types,Non-Question,bge,questions,R@5,0.16666666666666666,0.0,0.32084447396140175,0.0,1.0,69
question_types,Non-Question,bge,questions,R@10,0.21014492753768116,0.0,0.3461413982435678,0.0,1.0,69
question_types,Non-Question,bge,questions,nDCG@1,0.13043478260869565,0.0,0.33924845477392546,0.0,1.0,69
question_types,Non-Question,bge,questions,nDCG@3,0.12173175653043478,0.0,0.26152343631091335,0.0,1.0,69
question_types,Non-Question,bge,questions,nDCG@5,0.14065341869565218,0.0,0.2839972133346027,0.0,1.0,69
question_types,Non-Question,bge,questions,nDCG@10,0.1577703200188406,0.0,0.2845091729465506,0.0,1.0,69
question_types,Comparative,elser,lastturn,R@1,0.15476190475681817,0.0,0.2277515055868592,0.0,1.0,44
question_types,Comparative,elser,lastturn,R@3,0.35384199133863636,0.3333333333,0.33555980671673075,0.0,1.0,44
question_types,Comparative,elser,lastturn,R@5,0.46125541125454544,0.5,0.3774539541981728,0.0,1.0,44
question_types,Comparative,elser,lastturn,R@10,0.5586038961022727,0.5,0.4033560419618439,0.0,1.0,44
question_types,Comparative,elser,lastturn,nDCG@1,0.38636363636363635,0.0,0.4925448434741561,0.0,1.0,44
question_types,Comparative,elser,lastturn,nDCG@3,0.3898718216409091,0.469278726,0.35497750769232994,0.0,1.0,44
question_types,Comparative,elser,lastturn,nDCG@5,0.4245943107363636,0.4414924137,0.3571275465802992,0.0,1.0,44
question_types,Comparative,elser,lastturn,nDCG@10,0.466031104875,0.51195969845,0.36402420362730126,0.0,1.0,44
question_types,Comparative,elser,rewrite,R@1,0.193181818175,0.08333333335,0.22858734192753058,0.0,1.0,44
question_types,Comparative,elser,rewrite,R@3,0.38901515151363636,0.3333333333,0.3558108108267408,0.0,1.0,44
question_types,Comparative,elser,rewrite,R@5,0.5267316017318182,0.5,0.3715495386266164,0.0,1.0,44
question_types,Comparative,elser,rewrite,R@10,0.6257034632022728,0.5833333333499999,0.37648704248411236,0.0,1.0,44
question_types,Comparative,elser,rewrite,nDCG@1,0.5,0.5,0.5057805388588732,0.0,1.0,44
question_types,Comparative,elser,rewrite,nDCG@3,0.4290741275431818,0.469278726,0.3673722567523708,0.0,1.0,44
question_types,Comparative,elser,rewrite,nDCG@5,0.4865161038,0.469278726,0.3574970795510924,0.0,1.0,44
question_types,Comparative,elser,rewrite,nDCG@10,0.5346367582704545,0.5858273895499999,0.3566292438033274,0.0,1.0,44
question_types,Comparative,elser,questions,R@1,0.08522727272272727,0.0,0.15511169222869703,0.0,0.5,44
question_types,Comparative,elser,questions,R@3,0.22483766233636363,0.0,0.30701358707472365,0.0,1.0,44
question_types,Comparative,elser,questions,R@5,0.3403679653681818,0.0,0.4096129582284846,0.0,1.0,44
question_types,Comparative,elser,questions,R@10,0.4345238095227273,0.3095238095,0.4577513887621381,0.0,1.0,44
question_types,Comparative,elser,questions,nDCG@1,0.25,0.0,0.4380187953915666,0.0,1.0,44
question_types,Comparative,elser,questions,nDCG@3,0.24182565529545455,0.0,0.31492100072664503,0.0,1.0,44
question_types,Comparative,elser,questions,nDCG@5,0.29168762292727274,0.0,0.35148988818338034,0.0,1.0,44
question_types,Comparative,elser,questions,nDCG@10,0.332779721325,0.2331306618,0.3645522828444875,0.0,1.0,44
question_types,Comparative,bm25,lastturn,R@1,0.045454545452272725,0.0,0.13139893475610356,0.0,0.5,44
question_types,Comparative,bm25,lastturn,R@3,0.15476190476363635,0.0,0.30371931993732376,0.0,1.0,44
question_types,Comparative,bm25,lastturn,R@5,0.1945346320340909,0.0,0.3235384913638835,0.0,1.0,44
question_types,Comparative,bm25,lastturn,R@10,0.3129329004318182,0.125,0.37426276129857267,0.0,1.0,44
question_types,Comparative,bm25,lastturn,nDCG@1,0.11363636363636363,0.0,0.32103822064055043,0.0,1.0,44
question_types,Comparative,bm25,lastturn,nDCG@3,0.15164643256363636,0.0,0.28939559029908846,0.0,1.0,44
question_types,Comparative,bm25,lastturn,nDCG@5,0.17035586128636362,0.0,0.29333791935195874,0.0,1.0,44
question_types,Comparative,bm25,lastturn,nDCG@10,0.2195940084590909,0.0678259867,0.29783513913161436,0.0,1.0,44
question_types,Comparative,bm25,rewrite,R@1,0.07575757575454545,0.0,0.15751848853097059,0.0,0.5,44
question_types,Comparative,bm25,rewrite,R@3,0.19696969697045455,0.0,0.31800558897240866,0.0,1.0,44
question_types,Comparative,bm25,rewrite,R@5,0.27218614718636364,0.0,0.3548151434005402,0.0,1.0,44
question_types,Comparative,bm25,rewrite,R@10,0.3740800865840909,0.3333333333,0.3880367089001084,0.0,1.0,44
question_types,Comparative,bm25,rewrite,nDCG@1,0.20454545454545456,0.0,0.40803245735839216,0.0,1.0,44
question_types,Comparative,bm25,rewrite,nDCG@3,0.20248247963181817,0.0,0.3240299398523826,0.0,1.0,44
question_types,Comparative,bm25,rewrite,nDCG@5,0.24025498740681817,0.0,0.3342491668404304,0.0,1.0,44
question_types,Comparative,bm25,rewrite,nDCG@10,0.28195014013863634,0.17050096939999998,0.335043513390893,0.0,1.0,44
question_types,Comparative,bm25,questions,R@1,0.08901515151136363,0.0,0.20285249989611476,0.0,1.0,44
question_types,Comparative,bm25,questions,R@3,0.17803030302954545,0.0,0.337469928362542,0.0,1.0,44
question_types,Comparative,bm25,questions,R@5,0.23051948051818183,0.0,0.3718642817128379,0.0,1.0,44
question_types,Comparative,bm25,questions,R@10,0.33414502164545457,0.125,0.4009280167114062,0.0,1.0,44
question_types,Comparative,bm25,questions,nDCG@1,0.20454545454545456,0.0,0.40803245735839216,0.0,1.0,44
question_types,Comparative,bm25,questions,nDCG@3,0.18369149815454544,0.0,0.33411504327831026,0.0,1.0,44
question_types,Comparative,bm25,questions,nDCG@5,0.21244432989772727,0.0,0.35028212986629303,0.0,1.0,44
question_types,Comparative,bm25,questions,nDCG@10,0.2558076891772727,0.05642257065,0.34646355748653984,0.0,1.0,44
question_types,Comparative,bge,lastturn,R@1,0.09604978354772727,0.0,0.1785879971468847,0.0,0.5,44
question_types,Comparative,bge,lastturn,R@3,0.18831168831136363,0.0,0.26507286436087735,0.0,1.0,44
